K,start_idx,u,domain,chi,sig_str,t_norm,t_max_abs,rs_size,rs_coord_radius,safe_elision,danger_zone
3,30,4,Z,000,E,1.41,1,1,0,1,0
3,31,4,Z,000,E,2.83,2,1,0,1,0
3,32,4,Z,000,E,1.41,1,1,0,1,0
3,33,4,Z,000,E,2.45,2,1,0,1,0
3,34,4,Z,001,E,1.41,1,1,0,1,0
3,35,4,Z,010,2:-2,2.45,2,5,4,1,0
3,36,4,Z,100,4:1,3.16,3,3,2,1,0
3,37,4,Z,000,E,2.45,2,1,0,1,0
3,38,4,Z,000,E,1.41,1,1,0,1,0
3,39,4,Z,000,E,1.41,1,1,0,1,0
3,40,4,Z,000,E,2.83,2,1,0,1,0
3,41,4,Z,000,E,1.41,1,1,0,1,0
3,42,4,Z,000,E,1.41,1,1,0,1,0
3,43,4,Z,001,E,2.45,2,1,0,1,0
3,44,4,Z,010,2:-2,2.45,2,5,4,1,0
3,45,4,Z,100,4:1,3.16,3,3,2,1,0
3,46,4,Z,000,E,2.45,2,1,0,1,0
3,47,4,Z,000,E,1.41,1,1,0,1,0
3,48,4,Z,000,E,1.41,1,1,0,1,0
3,49,4,Z,001,E,2.45,2,1,0,1,0
4,0,0,Pt,110,4:-2,4.90,4,3,4,0,1
4,1,0,Pt,000,E,1.41,1,1,0,1,0
4,2,0,Pt,000,E,2.83,2,1,0,1,0
4,3,0,Pt,000,E,2.83,2,1,0,1,0
4,4,0,Pt,000,E,2.83,2,1,0,1,0
4,5,0,Pt,001,3:1,1.73,1,5,2,0,1
4,6,0,Pt,110,4:-2,4.69,3,3,4,1,0
4,7,0,Pt,000,E,1.41,1,1,0,1,0
4,8,0,Pt,001,3:1,3.32,3,5,2,1,0
4,9,0,Pt,110,4:-2,5.48,5,3,4,1,0
4,10,0,Pt,000,E,2.83,2,1,0,1,0
4,11,0,Pt,000,E,0.00,0,1,0,0,1
4,12,0,Pt,000,E,2.83,2,1,0,1,0
4,13,0,Pt,000,E,1.41,1,1,0,1,0
4,14,0,Pt,000,E,2.45,2,1,0,1,0
4,15,0,Pt,000,E,2.45,2,1,0,1,0
4,16,0,Pt,000,E,1.41,1,1,0,1,0
4,17,0,Pt,001,3:1,3.32,3,5,2,1,0
4,18,0,Pt,110,4:-2,4.90,4,3,4,0,1
4,19,0,Pt,000,E,1.41,1,1,0,1,0
4,20,0,Pt,000,E,2.83,2,1,0,1,0
4,21,0,Pt,000,E,2.45,2,1,0,1,0
4,22,0,Pt,000,E,1.41,1,1,0,1,0
4,23,0,Pt,001,3:1,3.32,3,5,2,1,0
4,24,0,Pt,110,4:-2,4.69,3,3,4,1,0
4,25,0,Pt,000,E,1.41,1,1,0,1,0
4,26,0,Pt,001,3:1,3.32,3,5,2,1,0
4,27,0,Pt,110,4:-2,4.90,4,3,4,0,1
4,28,0,Pt,000,E,1.41,1,1,0,1,0
4,29,0,Pt,000,E,2.83,2,1,0,1,0
4,30,0,Pt,000,E,2.83,2,1,0,1,0
4,31,0,Pt,000,E,1.41,1,1,0,1,0
4,32,0,Pt,000,E,2.45,2,1,0,1,0
4,33,0,Pt,000,E,2.45,2,1,0,1,0
4,34,0,Pt,000,E,1.41,1,1,0,1,0
4,35,0,Pt,001,3:1,3.32,3,5,2,1,0
4,36,0,Pt,110,4:-2,5.48,5,3,4,1,0
4,37,0,Pt,000,E,2.83,2,1,0,1,0
4,38,0,Pt,000,E,0.00,0,1,0,0,1
4,39,0,Pt,000,E,2.83,2,1,0,1,0
4,40,0,Pt,000,E,1.41,1,1,0,1,0
4,41,0,Pt,000,E,2.45,2,1,0,1,0
4,42,0,Pt,000,E,2.83,2,1,0,1,0
4,43,0,Pt,000,E,2.83,2,1,0,1,0
4,44,0,Pt,001,3:1,1.73,1,5,2,0,1
4,45,0,Pt,110,4:-2,5.48,5,3,4,1,0
4,46,0,Pt,000,E,2.83,2,1,0,1,0
4,47,0,Pt,000,E,0.00,0,1,0,0,1
4,48,0,Pt,000,E,2.83,2,1,0,1,0
4,49,0,Pt,000,E,2.83,2,1,0,1,0
4,0,1,Mt,100,1:1,2.24,2,3,1,1,0
4,1,1,Mt,000,E,1.41,1,1,0,1,0
4,2,1,Mt,000,E,2.45,2,1,0,1,0
4,3,1,Mt,000,E,3.74,3,1,0,1,0
4,4,1,Mt,000,E,1.41,1,1,0,1,0
4,5,1,Mt,011,4:1,3.16,3,3,2,1,0
4,6,1,Mt,100,1:1,1.00,1,3,1,0,1
4,7,1,Mt,000,E,3.74,3,1,0,1,0
4,8,1,Mt,011,4:1,3.16,3,3,2,1,0
4,9,1,Mt,100,1:1,2.24,2,3,1,1,0
4,10,1,Mt,000,E,1.41,1,1,0,1,0
4,11,1,Mt,000,E,1.41,1,1,0,1,0
4,12,1,Mt,000,E,3.74,3,1,0,1,0
4,13,1,Mt,000,E,1.41,1,1,0,1,0
4,14,1,Mt,000,E,1.41,1,1,0,1,0
4,15,1,Mt,000,E,2.83,2,1,0,1,0
4,16,1,Mt,000,E,1.41,1,1,0,1,0
4,17,1,Mt,011,4:1,3.16,3,3,2,1,0
4,18,1,Mt,100,1:1,2.24,2,3,1,1,0
4,19,1,Mt,000,E,1.41,1,1,0,1,0
4,20,1,Mt,000,E,2.45,2,1,0,1,0
4,21,1,Mt,000,E,2.83,2,1,0,1,0
4,22,1,Mt,000,E,1.41,1,1,0,1,0
4,23,1,Mt,011,4:1,3.16,3,3,2,1,0
4,24,1,Mt,100,1:1,1.00,1,3,1,0,1
4,25,1,Mt,000,E,3.74,3,1,0,1,0
4,26,1,Mt,011,4:1,3.16,3,3,2,1,0
4,27,1,Mt,100,1:1,2.24,2,3,1,1,0
4,28,1,Mt,000,E,1.41,1,1,0,1,0
4,29,1,Mt,000,E,2.45,2,1,0,1,0
4,30,1,Mt,000,E,3.74,3,1,0,1,0
4,31,1,Mt,000,E,1.41,1,1,0,1,0
4,32,1,Mt,000,E,1.41,1,1,0,1,0
4,33,1,Mt,000,E,2.83,2,1,0,1,0
4,34,1,Mt,000,E,1.41,1,1,0,1,0
4,35,1,Mt,011,4:1,3.16,3,3,2,1,0
4,36,1,Mt,100,1:1,2.24,2,3,1,1,0
4,37,1,Mt,000,E,1.41,1,1,0,1,0
4,38,1,Mt,000,E,1.41,1,1,0,1,0
4,39,1,Mt,000,E,3.74,3,1,0,1,0
4,40,1,Mt,000,E,1.41,1,1,0,1,0
4,41,1,Mt,000,E,1.41,1,1,0,1,0
4,42,1,Mt,000,E,3.74,3,1,0,1,0
4,43,1,Mt,000,E,1.41,1,1,0,1,0
4,44,1,Mt,011,4:1,3.16,3,3,2,1,0
4,45,1,Mt,100,1:1,2.24,2,3,1,1,0
4,46,1,Mt,000,E,1.41,1,1,0,1,0
4,47,1,Mt,000,E,1.41,1,1,0,1,0
4,48,1,Mt,000,E,3.74,3,1,0,1,0
4,49,1,Mt,000,E,1.41,1,1,0,1,0
4,0,2,Z,100,2:1,2.45,2,5,2,1,0
4,1,2,Z,000,E,1.41,1,1,0,1,0
4,2,2,Z,000,E,1.41,1,1,0,1,0
4,3,2,Z,000,E,1.41,1,1,0,1,0
4,4,2,Z,001,E,2.83,2,1,0,1,0
4,5,2,Z,010,1:-2,2.45,2,3,2,1,0
4,6,2,Z,100,2:1,3.16,3,5,2,1,0
4,7,2,Z,001,E,3.74,3,1,0,1,0
4,8,2,Z,010,1:-2,2.45,2,3,2,1,0
4,9,2,Z,100,2:1,1.41,1,5,2,0,1
4,10,2,Z,000,E,2.83,2,1,0,1,0
4,11,2,Z,000,E,2.45,2,1,0,1,0
4,12,2,Z,000,E,1.41,1,1,0,1,0
4,13,2,Z,000,E,1.41,1,1,0,1,0
4,14,2,Z,000,E,1.41,1,1,0,1,0
4,15,2,Z,000,E,1.41,1,1,0,1,0
4,16,2,Z,001,E,1.41,1,1,0,1,0
4,17,2,Z,010,1:-2,2.45,2,3,2,1,0
4,18,2,Z,100,2:1,2.45,2,5,2,1,0
4,19,2,Z,000,E,1.41,1,1,0,1,0
4,20,2,Z,000,E,1.41,1,1,0,1,0
4,21,2,Z,000,E,1.41,1,1,0,1,0
4,22,2,Z,001,E,1.41,1,1,0,1,0
4,23,2,Z,010,1:-2,2.45,2,3,2,1,0
4,24,2,Z,100,2:1,3.16,3,5,2,1,0
4,25,2,Z,001,E,3.74,3,1,0,1,0
4,26,2,Z,010,1:-2,2.45,2,3,2,1,0
4,27,2,Z,100,2:1,2.45,2,5,2,1,0
4,28,2,Z,000,E,1.41,1,1,0,1,0
4,29,2,Z,000,E,1.41,1,1,0,1,0
4,30,2,Z,000,E,1.41,1,1,0,1,0
4,31,2,Z,000,E,1.41,1,1,0,1,0
4,32,2,Z,000,E,1.41,1,1,0,1,0
4,33,2,Z,000,E,1.41,1,1,0,1,0
4,34,2,Z,001,E,1.41,1,1,0,1,0
4,35,2,Z,010,1:-2,2.45,2,3,2,1,0
4,36,2,Z,100,2:1,1.41,1,5,2,0,1
4,37,2,Z,000,E,2.83,2,1,0,1,0
4,38,2,Z,000,E,2.45,2,1,0,1,0
4,39,2,Z,000,E,1.41,1,1,0,1,0
4,40,2,Z,000,E,1.41,1,1,0,1,0
4,41,2,Z,000,E,1.41,1,1,0,1,0
4,42,2,Z,000,E,1.41,1,1,0,1,0
4,43,2,Z,001,E,2.83,2,1,0,1,0
4,44,2,Z,010,1:-2,2.45,2,3,2,1,0
4,45,2,Z,100,2:1,1.41,1,5,2,0,1
4,46,2,Z,000,E,2.83,2,1,0,1,0
4,47,2,Z,000,E,2.45,2,1,0,1,0
4,48,2,Z,000,E,1.41,1,1,0,1,0
4,49,2,Z,001,E,2.83,2,1,0,1,0
4,0,3,Z,100,3:1,3.32,3,5,2,1,0
4,1,3,Z,000,E,0.00,0,1,0,0,1
4,2,3,Z,000,E,1.41,1,1,0,1,0
4,3,3,Z,000,E,0.00,0,1,0,0,1
4,4,3,Z,001,1:1,3.00,2,3,1,1,0
4,5,3,Z,010,2:-2,3.16,3,5,4,1,0
4,6,3,Z,100,3:1,3.00,2,5,2,1,0
4,7,3,Z,001,1:1,1.73,1,3,1,1,0
4,8,3,Z,010,2:-2,3.16,3,5,4,1,0
4,9,3,Z,100,3:1,2.24,2,5,2,0,1
4,10,3,Z,000,E,2.83,2,1,0,1,0
4,11,3,Z,000,E,0.00,0,1,0,0,1
4,12,3,Z,000,E,0.00,0,1,0,0,1
4,13,3,Z,000,E,1.41,1,1,0,1,0
4,14,3,Z,000,E,1.41,1,1,0,1,0
4,15,3,Z,000,E,1.41,1,1,0,1,0
4,16,3,Z,001,1:1,1.00,1,3,1,0,1
4,17,3,Z,010,2:-2,3.16,3,5,4,1,0
4,18,3,Z,100,3:1,3.32,3,5,2,1,0
4,19,3,Z,000,E,0.00,0,1,0,0,1
4,20,3,Z,000,E,1.41,1,1,0,1,0
4,21,3,Z,000,E,1.41,1,1,0,1,0
4,22,3,Z,001,1:1,1.00,1,3,1,0,1
4,23,3,Z,010,2:-2,3.16,3,5,4,1,0
4,24,3,Z,100,3:1,3.00,2,5,2,1,0
4,25,3,Z,001,1:1,1.73,1,3,1,1,0
4,26,3,Z,010,2:-2,3.16,3,5,4,1,0
4,27,3,Z,100,3:1,3.32,3,5,2,1,0
4,28,3,Z,000,E,0.00,0,1,0,0,1
4,29,3,Z,000,E,1.41,1,1,0,1,0
4,30,3,Z,000,E,0.00,0,1,0,0,1
4,31,3,Z,000,E,1.41,1,1,0,1,0
4,32,3,Z,000,E,1.41,1,1,0,1,0
4,33,3,Z,000,E,1.41,1,1,0,1,0
4,34,3,Z,001,1:1,1.00,1,3,1,0,1
4,35,3,Z,010,2:-2,3.16,3,5,4,1,0
4,36,3,Z,100,3:1,2.24,2,5,2,0,1
4,37,3,Z,000,E,2.83,2,1,0,1,0
4,38,3,Z,000,E,0.00,0,1,0,0,1
4,39,3,Z,000,E,0.00,0,1,0,0,1
4,40,3,Z,000,E,1.41,1,1,0,1,0
4,41,3,Z,000,E,1.41,1,1,0,1,0
4,42,3,Z,000,E,0.00,0,1,0,0,1
4,43,3,Z,001,1:1,3.00,2,3,1,1,0
4,44,3,Z,010,2:-2,3.16,3,5,4,1,0
4,45,3,Z,100,3:1,2.24,2,5,2,0,1
4,46,3,Z,000,E,2.83,2,1,0,1,0
4,47,3,Z,000,E,0.00,0,1,0,0,1
4,48,3,Z,000,E,0.00,0,1,0,0,1
4,49,3,Z,001,1:1,3.00,2,3,1,1,0
4,0,4,Z,100,4:1,3.16,3,3,2,1,0
4,1,4,Z,000,E,0.00,0,1,0,0,1
4,2,4,Z,000,E,1.41,1,1,0,1,0
4,3,4,Z,000,E,2.45,2,1,0,1,0
4,4,4,Z,001,2:1,1.41,1,5,2,0,1
4,5,4,Z,010,3:-2,3.74,3,5,4,1,0
4,6,4,Z,100,4:1,2.45,2,3,2,0,1
4,7,4,Z,001,2:1,1.41,1,5,2,0,1
4,8,4,Z,010,3:-2,4.24,4,5,4,1,0
4,9,4,Z,100,4:1,4.24,4,3,2,1,0
4,10,4,Z,000,E,0.00,0,1,0,0,1
4,11,4,Z,000,E,1.41,1,1,0,1,0
4,12,4,Z,000,E,1.41,1,1,0,1,0
4,13,4,Z,000,E,1.41,1,1,0,1,0
4,14,4,Z,000,E,1.41,1,1,0,1,0
4,15,4,Z,000,E,1.41,1,1,0,1,0
4,16,4,Z,001,2:1,1.41,1,5,2,0,1
4,17,4,Z,010,3:-2,4.24,4,5,4,1,0
4,18,4,Z,100,4:1,3.16,3,3,2,1,0
4,19,4,Z,000,E,0.00,0,1,0,0,1
4,20,4,Z,000,E,1.41,1,1,0,1,0
4,21,4,Z,000,E,1.41,1,1,0,1,0
4,22,4,Z,001,2:1,1.41,1,5,2,0,1
4,23,4,Z,010,3:-2,3.74,3,5,4,1,0
4,24,4,Z,100,4:1,2.45,2,3,2,0,1
4,25,4,Z,001,2:1,1.41,1,5,2,0,1
4,26,4,Z,010,3:-2,4.24,4,5,4,1,0
4,27,4,Z,100,4:1,3.16,3,3,2,1,0
4,28,4,Z,000,E,0.00,0,1,0,0,1
4,29,4,Z,000,E,1.41,1,1,0,1,0
4,30,4,Z,000,E,1.41,1,1,0,1,0
4,31,4,Z,000,E,1.41,1,1,0,1,0
4,32,4,Z,000,E,1.41,1,1,0,1,0
4,33,4,Z,000,E,1.41,1,1,0,1,0
4,34,4,Z,001,2:1,1.41,1,5,2,0,1
4,35,4,Z,010,3:-2,4.24,4,5,4,1,0
4,36,4,Z,100,4:1,4.24,4,3,2,1,0
4,37,4,Z,000,E,0.00,0,1,0,0,1
4,38,4,Z,000,E,1.41,1,1,0,1,0
4,39,4,Z,000,E,1.41,1,1,0,1,0
4,40,4,Z,000,E,1.41,1,1,0,1,0
4,41,4,Z,000,E,1.41,1,1,0,1,0
4,42,4,Z,000,E,2.45,2,1,0,1,0
4,43,4,Z,001,2:1,1.41,1,5,2,0,1
4,44,4,Z,010,3:-2,4.24,4,5,4,1,0
4,45,4,Z,100,4:1,4.24,4,3,2,1,0
4,46,4,Z,000,E,0.00,0,1,0,0,1
4,47,4,Z,000,E,1.41,1,1,0,1,0
4,48,4,Z,000,E,2.45,2,1,0,1,0
4,49,4,Z,001,2:1,1.41,1,5,2,0,1
5,0,0,Z,100,E,1.41,1,1,0,1,0
5,1,0,Z,000,E,1.41,1,1,0,1,0
5,2,0,Z,000,E,1.41,1,1,0,1,0
5,3,0,Z,000,E,2.45,2,1,0,1,0
5,4,0,Z,001,E,2.83,2,1,0,1,0
5,5,0,Z,010,E,1.41,1,1,0,1,0
5,6,0,Z,100,E,1.41,1,1,0,1,0
5,7,0,Z,001,E,2.83,2,1,0,1,0
5,8,0,Z,010,E,2.45,2,1,0,1,0
5,9,0,Z,100,E,1.41,1,1,0,1,0
5,10,0,Z,000,E,2.83,2,1,0,1,0
5,11,0,Z,000,E,1.41,1,1,0,1,0
5,12,0,Z,000,E,2.45,2,1,0,1,0
5,13,0,Z,000,E,1.41,1,1,0,1,0
5,14,0,Z,000,E,1.41,1,1,0,1,0
5,15,0,Z,000,E,1.41,1,1,0,1,0
5,16,0,Z,001,E,1.41,1,1,0,1,0
5,17,0,Z,010,E,2.45,2,1,0,1,0
5,18,0,Z,100,E,1.41,1,1,0,1,0
5,19,0,Z,000,E,1.41,1,1,0,1,0
5,20,0,Z,000,E,1.41,1,1,0,1,0
5,21,0,Z,000,E,1.41,1,1,0,1,0
5,22,0,Z,001,E,1.41,1,1,0,1,0
5,23,0,Z,010,E,2.45,2,1,0,1,0
5,24,0,Z,100,E,1.41,1,1,0,1,0
5,25,0,Z,001,E,2.83,2,1,0,1,0
5,26,0,Z,010,E,2.45,2,1,0,1,0
5,27,0,Z,100,E,1.41,1,1,0,1,0
5,28,0,Z,000,E,1.41,1,1,0,1,0
5,29,0,Z,000,E,1.41,1,1,0,1,0
5,30,0,Z,000,E,2.45,2,1,0,1,0
5,31,0,Z,000,E,1.41,1,1,0,1,0
5,32,0,Z,000,E,1.41,1,1,0,1,0
5,33,0,Z,000,E,1.41,1,1,0,1,0
5,34,0,Z,001,E,1.41,1,1,0,1,0
5,35,0,Z,010,E,2.45,2,1,0,1,0
5,36,0,Z,100,E,1.41,1,1,0,1,0
5,37,0,Z,000,E,2.83,2,1,0,1,0
5,38,0,Z,000,E,1.41,1,1,0,1,0
5,39,0,Z,000,E,2.45,2,1,0,1,0
5,40,0,Z,000,E,1.41,1,1,0,1,0
5,41,0,Z,000,E,1.41,1,1,0,1,0
5,42,0,Z,000,E,2.45,2,1,0,1,0
5,43,0,Z,001,E,2.83,2,1,0,1,0
5,44,0,Z,010,E,1.41,1,1,0,1,0
5,45,0,Z,100,E,1.41,1,1,0,1,0
5,46,0,Z,000,E,2.83,2,1,0,1,0
5,47,0,Z,000,E,1.41,1,1,0,1,0
5,48,0,Z,000,E,2.45,2,1,0,1,0
5,49,0,Z,001,E,2.83,2,1,0,1,0
5,0,1,Z,100,1:1,1.73,1,3,1,1,0
5,1,1,Z,000,E,1.41,1,1,0,1,0
5,2,1,Z,000,E,1.41,1,1,0,1,0
5,3,1,Z,000,E,2.45,2,1,0,1,0
5,4,1,Z,001,1:1,3.61,3,3,1,1,0
5,5,1,Z,010,1:-2,3.16,3,3,2,1,0
5,6,1,Z,100,1:1,2.24,2,3,1,1,0
5,7,1,Z,001,1:1,3.00,2,3,1,1,0
5,8,1,Z,010,1:-2,3.74,3,3,2,1,0
5,9,1,Z,100,1:1,1.00,1,3,1,0,1
5,10,1,Z,000,E,2.83,2,1,0,1,0
5,11,1,Z,000,E,1.41,1,1,0,1,0
5,12,1,Z,000,E,2.45,2,1,0,1,0
5,13,1,Z,000,E,1.41,1,1,0,1,0
5,14,1,Z,000,E,1.41,1,1,0,1,0
5,15,1,Z,000,E,1.41,1,1,0,1,0
5,16,1,Z,001,1:1,2.24,2,3,1,1,0
5,17,1,Z,010,1:-2,3.74,3,3,2,1,0
5,18,1,Z,100,1:1,1.73,1,3,1,1,0
5,19,1,Z,000,E,1.41,1,1,0,1,0
5,20,1,Z,000,E,1.41,1,1,0,1,0
5,21,1,Z,000,E,1.41,1,1,0,1,0
5,22,1,Z,001,1:1,2.24,2,3,1,1,0
5,23,1,Z,010,1:-2,3.74,3,3,2,1,0
5,24,1,Z,100,1:1,2.24,2,3,1,1,0
5,25,1,Z,001,1:1,3.00,2,3,1,1,0
5,26,1,Z,010,1:-2,3.74,3,3,2,1,0
5,27,1,Z,100,1:1,1.73,1,3,1,1,0
5,28,1,Z,000,E,1.41,1,1,0,1,0
5,29,1,Z,000,E,1.41,1,1,0,1,0
5,30,1,Z,000,E,2.45,2,1,0,1,0
5,31,1,Z,000,E,1.41,1,1,0,1,0
5,32,1,Z,000,E,1.41,1,1,0,1,0
5,33,1,Z,000,E,1.41,1,1,0,1,0
5,34,1,Z,001,1:1,2.24,2,3,1,1,0
5,35,1,Z,010,1:-2,3.74,3,3,2,1,0
5,36,1,Z,100,1:1,1.00,1,3,1,0,1
5,37,1,Z,000,E,2.83,2,1,0,1,0
5,38,1,Z,000,E,1.41,1,1,0,1,0
5,39,1,Z,000,E,2.45,2,1,0,1,0
5,40,1,Z,000,E,1.41,1,1,0,1,0
5,41,1,Z,000,E,1.41,1,1,0,1,0
5,42,1,Z,000,E,2.45,2,1,0,1,0
5,43,1,Z,001,1:1,3.61,3,3,1,1,0
5,44,1,Z,010,1:-2,3.16,3,3,2,1,0
5,45,1,Z,100,1:1,1.00,1,3,1,0,1
5,46,1,Z,000,E,2.83,2,1,0,1,0
5,47,1,Z,000,E,1.41,1,1,0,1,0
5,48,1,Z,000,E,2.45,2,1,0,1,0
5,49,1,Z,001,1:1,3.61,3,3,1,1,0
5,0,2,Z,100,2:1,3.74,3,5,2,1,0
5,1,2,Z,000,E,0.00,0,1,0,0,1
5,2,2,Z,000,E,2.45,2,1,0,1,0
5,3,2,Z,000,E,1.41,1,1,0,1,0
5,4,2,Z,001,2:1,3.46,2,5,2,1,0
5,5,2,Z,010,2:-2,3.74,3,5,4,1,0
5,6,2,Z,100,2:1,2.45,2,5,2,1,0
5,7,2,Z,001,2:1,2.45,2,5,2,1,0
5,8,2,Z,010,2:-2,4.24,4,5,4,1,0
5,9,2,Z,100,2:1,2.45,2,5,2,1,0
5,10,2,Z,000,E,2.45,2,1,0,1,0
5,11,2,Z,000,E,1.41,1,1,0,1,0
5,12,2,Z,000,E,1.41,1,1,0,1,0
5,13,2,Z,000,E,2.83,2,1,0,1,0
5,14,2,Z,000,E,2.45,2,1,0,1,0
5,15,2,Z,000,E,2.45,2,1,0,1,0
5,16,2,Z,001,2:1,1.41,1,5,2,0,1
5,17,2,Z,010,2:-2,4.24,4,5,4,1,0
5,18,2,Z,100,2:1,3.74,3,5,2,1,0
5,19,2,Z,000,E,0.00,0,1,0,0,1
5,20,2,Z,000,E,2.45,2,1,0,1,0
5,21,2,Z,000,E,2.45,2,1,0,1,0
5,22,2,Z,001,2:1,1.41,1,5,2,0,1
5,23,2,Z,010,2:-2,3.16,3,5,4,1,0
5,24,2,Z,100,2:1,2.45,2,5,2,1,0
5,25,2,Z,001,2:1,2.45,2,5,2,1,0
5,26,2,Z,010,2:-2,4.24,4,5,4,1,0
5,27,2,Z,100,2:1,3.74,3,5,2,1,0
5,28,2,Z,000,E,0.00,0,1,0,0,1
5,29,2,Z,000,E,2.45,2,1,0,1,0
5,30,2,Z,000,E,1.41,1,1,0,1,0
5,31,2,Z,000,E,2.83,2,1,0,1,0
5,32,2,Z,000,E,2.45,2,1,0,1,0
5,33,2,Z,000,E,2.45,2,1,0,1,0
5,34,2,Z,001,2:1,1.41,1,5,2,0,1
5,35,2,Z,010,2:-2,4.24,4,5,4,1,0
5,36,2,Z,100,2:1,2.45,2,5,2,1,0
5,37,2,Z,000,E,2.45,2,1,0,1,0
5,38,2,Z,000,E,1.41,1,1,0,1,0
5,39,2,Z,000,E,1.41,1,1,0,1,0
5,40,2,Z,000,E,2.83,2,1,0,1,0
5,41,2,Z,000,E,2.45,2,1,0,1,0
5,42,2,Z,000,E,1.41,1,1,0,1,0
5,43,2,Z,001,2:1,3.46,2,5,2,1,0
5,44,2,Z,010,2:-2,4.24,4,5,4,1,0
5,45,2,Z,100,2:1,2.45,2,5,2,1,0
5,46,2,Z,000,E,2.45,2,1,0,1,0
5,47,2,Z,000,E,1.41,1,1,0,1,0
5,48,2,Z,000,E,1.41,1,1,0,1,0
5,49,2,Z,001,2:1,3.46,2,5,2,1,0
5,0,3,Z,100,3:1,3.32,3,5,2,1,0
5,1,3,Z,000,E,1.41,1,1,0,1,0
5,2,3,Z,000,E,2.45,2,1,0,1,0
5,3,3,Z,000,E,2.45,2,1,0,1,0
5,4,3,Z,001,3:1,2.24,2,5,2,1,0
5,5,3,Z,010,3:-2,3.74,3,5,4,1,0
5,6,3,Z,100,3:1,2.24,2,5,2,0,1
5,7,3,Z,001,3:1,1.73,1,5,2,0,1
5,8,3,Z,010,3:-2,5.10,5,5,4,1,0
5,9,3,Z,100,3:1,4.12,4,5,2,1,0
5,10,3,Z,000,E,1.41,1,1,0,1,0
5,11,3,Z,000,E,2.83,2,1,0,1,0
5,12,3,Z,000,E,1.41,1,1,0,1,0
5,13,3,Z,000,E,1.41,1,1,0,1,0
5,14,3,Z,000,E,1.41,1,1,0,1,0
5,15,3,Z,000,E,1.41,1,1,0,1,0
5,16,3,Z,001,3:1,2.24,2,5,2,1,0
5,17,3,Z,010,3:-2,4.24,4,5,4,1,0
5,18,3,Z,100,3:1,3.32,3,5,2,1,0
5,19,3,Z,000,E,1.41,1,1,0,1,0
5,20,3,Z,000,E,1.41,1,1,0,1,0
5,21,3,Z,000,E,1.41,1,1,0,1,0
5,22,3,Z,001,3:1,2.24,2,5,2,1,0
5,23,3,Z,010,3:-2,3.74,3,5,4,1,0
5,24,3,Z,100,3:1,2.24,2,5,2,0,1
5,25,3,Z,001,3:1,1.73,1,5,2,0,1
5,26,3,Z,010,3:-2,4.24,4,5,4,1,0
5,27,3,Z,100,3:1,3.32,3,5,2,1,0
5,28,3,Z,000,E,1.41,1,1,0,1,0
5,29,3,Z,000,E,2.45,2,1,0,1,0
5,30,3,Z,000,E,1.41,1,1,0,1,0
5,31,3,Z,000,E,1.41,1,1,0,1,0
5,32,3,Z,000,E,1.41,1,1,0,1,0
5,33,3,Z,000,E,1.41,1,1,0,1,0
5,34,3,Z,001,3:1,2.24,2,5,2,1,0
5,35,3,Z,010,3:-2,5.10,5,5,4,1,0
5,36,3,Z,100,3:1,4.12,4,5,2,1,0
5,37,3,Z,000,E,1.41,1,1,0,1,0
5,38,3,Z,000,E,2.83,2,1,0,1,0
5,39,3,Z,000,E,1.41,1,1,0,1,0
5,40,3,Z,000,E,1.41,1,1,0,1,0
5,41,3,Z,000,E,2.45,2,1,0,1,0
5,42,3,Z,000,E,2.45,2,1,0,1,0
5,43,3,Z,001,3:1,2.24,2,5,2,1,0
5,44,3,Z,010,3:-2,5.10,5,5,4,1,0
5,45,3,Z,100,3:1,4.12,4,5,2,1,0
5,46,3,Z,000,E,1.41,1,1,0,1,0
5,47,3,Z,000,E,2.83,2,1,0,1,0
5,48,3,Z,000,E,2.45,2,1,0,1,0
5,49,3,Z,001,3:1,2.24,2,5,2,1,0
5,0,4,Z,100,4:1,3.16,3,3,2,1,0
5,1,4,Z,000,E,2.83,2,1,0,1,0
5,2,4,Z,000,E,3.74,3,1,0,1,0
5,3,4,Z,000,E,3.74,3,1,0,1,0
5,4,4,Z,001,4:1,2.45,2,3,2,0,1
5,5,4,Z,010,4:-2,4.69,3,3,4,1,0
5,6,4,Z,100,4:1,3.74,3,3,2,1,0
5,7,4,Z,001,4:1,3.16,3,3,2,1,0
5,8,4,Z,010,4:-2,5.48,5,3,4,1,0
5,9,4,Z,100,4:1,4.24,4,3,2,1,0
5,10,4,Z,000,E,0.00,0,1,0,0,1
5,11,4,Z,000,E,3.74,3,1,0,1,0
5,12,4,Z,000,E,1.41,1,1,0,1,0
5,13,4,Z,000,E,2.45,2,1,0,1,0
5,14,4,Z,000,E,3.74,3,1,0,1,0
5,15,4,Z,000,E,1.41,1,1,0,1,0
5,16,4,Z,001,4:1,3.16,3,3,2,1,0
5,17,4,Z,010,4:-2,5.10,4,3,4,1,0
5,18,4,Z,100,4:1,3.16,3,3,2,1,0
5,19,4,Z,000,E,2.83,2,1,0,1,0
5,20,4,Z,000,E,3.74,3,1,0,1,0
5,21,4,Z,000,E,1.41,1,1,0,1,0
5,22,4,Z,001,4:1,3.16,3,3,2,1,0
5,23,4,Z,010,4:-2,4.69,3,3,4,1,0
5,24,4,Z,100,4:1,3.74,3,3,2,1,0
5,25,4,Z,001,4:1,3.16,3,3,2,1,0
5,26,4,Z,010,4:-2,5.10,4,3,4,1,0
